MMJA,19.4751,-96.7970,El Lencero Airport,Emiliano Zapata,-6
MMLC,18.0017,-102.2203,Lázaro Cárdenas Airport,Lázaro Cárdenas,-6
MMLM,25.6855,-109.0812,Valle del Fuerte International Airport,Los Mochis,-7
MMLO,20.9927,-101.4803,Guanajuato International Airport,Silao,-6
MMLP,24.0723,-110.3627,Manuel Márquez de León International Airport,La Paz,-7
MMLT,25.9895,-111.3484,Loreto International Airport,Loreto,-7
MMMA,25.7699,-97.5253,General Servando Canales International Airport,Matamoros,-6
MMMD,20.9305,-89.6455,Manuel Crescencio Rejón International Airport,Mérida,-6
MMML,32.6306,-115.2428,General Rodolfo Sánchez Taboada International Airport,Mexicali,-8
MMMM,19.8499,-101.0250,General Francisco J. Mujica International Airport,Morelia,-6
MMMT,18.1034,-94.5807,Minatitlán/Coatzacoalcos International Airport,Cosoleacaque,-6
MMMV,26.9557,-101.4700,Monclova International Airport,Monclova,-6
MMMX,19.4358,-99.0703,Mexico City Benito Juárez International Airport,Mexico City,-6
MMMY,25.7785,-100.1070,Monterrey International Airport,Monterrey,-6
MMMZ,23.1628,-106.2645,General Rafael Buelna International Airport,Mazatlàn,-7
MMNG,31.2258,-110.9769,Nogales International Airport,Nogales,-7
MMNL,27.4439,-99.5705,Quetzalcóatl International Airport,Nuevo Laredo,-6
MMOX,16.9988,-96.7261,Xoxocotlán International Airport,Oaxaca,-6
MMPA,20.6027,-97.4608,El Tajín National Airport,Poza Rica,-6
MMPB,19.1585,-98.3716,Hermanos Serdán International Airport,Puebla,-6
MMPE,31.3520,-113.3052,Mar de Cortés International Airport,Puerto Peñasco,-7
MMPG,28.6279,-100.5352,Piedras Negras International Airport,Piedras Negras,-6
MMPN,19.3967,-102.0390,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,Uruapan,-6
MMPR,20.6799,-105.2544,Puerto Vallarta International Airport,Puerto Vallarta,-6
MMPS,15.8768,-97.0891,Puerto Escondido International Airport,Puerto Escondido,-6
MMQT,20.6188,-100.1864,Querétaro Intercontinental Airport,Querétaro,-6
MMRX,26.0089,-98.2285,General Lucio Blanco International Airport,Reynosa,-6
MMSD,23.1519,-109.7207,Los Cabos International Airport,San José del Cabo,-7
MMSL,22.9491,-109.9395,Cabo San Lucas International Airport,Cabo San Lucas,-7
MMSM,19.7438,-99.0151,Felipe Ángeles International Airport,Mexico City,-7
MMSP,22.2620,-100.9357,Ponciano Arriaga International Airport,San Luis Potosí,-6
MMTB,16.7399,-93.1733,Terán Air Base,Tuxtla Gutiérrez,-6
MMTC,25.5623,-103.4046,Francisco Sarabia Tinoco International Airport,Torreón,-6
MMTG,16.5616,-93.0257,Angel Albino Corzo International Airport,Tuxtla Gutiérrez,-6
MMTJ,32.5410,-116.9700,General Abelardo L. Rodriguez International Airport,Tijuana,-8
MMTL,20.1721,-87.6603,Felipe Carrillo Puerto International Airport Tulum,Tulum,-6
MMTM,22.2926,-97.8671,General Francisco Javier Mina International Airport,Ciudad Madero,-6
MMTO,19.3369,-99.5658,Adolfo López Mateos International Airport,Toluca,-6
MMTP,14.7945,-92.3699,Tapachula International Airport,Tapachula,-6
MMUN,21.0408,-86.8735,Cancún International Airport,Cancún,-5
MMVA,17.9943,-92.8182,Carlos Rovirosa Pérez International Airport,Villahermosa,-6
MMVR,19.1396,-96.1886,General Heriberto Jara International Airport,Veracruz,-6
MMZC,22.8949,-102.6872,General Leobardo C. Ruiz International Airport,Zacatecas,-6
MMZH,17.6018,-101.4606,Ixtapa-Zihuatanejo International Airport,Ixtapa,-6
MMZO,19.1448,-104.5590,Playa de Oro International Airport,Manzanillo,-6
MNBL,11.9910,-83.7741,Bluefields Airport,Bluefields,-6
MNCI,12.1748,-83.0594,Corn Island Airport,Corn Island,-6
MNLP,11.5236,-85.7030,Omtepe Airport,Omtepe Island,-6
MNMG,12.1415,-86.1682,Augusto C. Sandino (Managua) International Airport,Managua,-6
MNPC,14.0472,-83.3867,Puerto Cabezas Airport,Puerto Cabezas,-6
MPBO,9.3408,-82.2508,"Bocas del Toro ""Isla Colón"" International Airport",Isla Colón,-5
MPCE,7.9878,-80.4098,Alonso Valderrama Airport,Chitré,-5
MPCH,9.4590,-82.5151,Changuinola Captain Manuel Niño International Airport,Changuinola,-5
MPDA,8.3890,-82.4364,Enrique Malek International Airport,David,-5
MPEJ,9.3566,-79.8674,Enrique Adolfo Jimenez Airport,Colón,-5
MPHO,8.9148,-79.5996,Panamá Pacífico International Airport,Panamá City,-5
MPMG,8.9733,-79.5556,Marcos A. Gelabert International Airport,Albrook,-5
MPPD,7.5348,-80.0433,Capt. J. Montenegro Airport,Pedasí,-5
MPSA,8.0856,-80.9453,Ruben Cantu Airport,Santiago,-5
MPSM,8.3759,-80.1279,Scarlett Martinez International Airport,Río Hato,-5
MPTO,9.0714,-79.3835,Tocumen International Airport,Tocumen,-5
MRAN,10.4693,-84.5791,La Fortuna Arenal Airport,La Fortuna,-6
MRAO,10.4200,-83.6095,Aerotortuguero Airport,Roxana,-6
MRBA,9.1639,-83.3302,Buenos Aires Airport,Punta Arenas,-6
MRBC,10.7687,-83.5856,Barra del Colorado Airport,Pococi,-6
MRCC,8.6016,-82.9688,Coto 47 Airport,Corredores,-6
MRGF,8.6540,-83.1822,Golfito Airport,Golfito,-6
MRGP,10.2172,-83.7970,Guapiles Airport,Pococi,-6
MRLB,10.5933,-85.5444,Daniel Oduber Quirós International Airport,Liberia,-6
MRLC,11.0353,-84.7061,Los Chiles Airport,Los Chiles,-6
MRLM,9.9580,-83.0220,Limón International Airport,Limón,-6
MRNS,9.9765,-85.6530,Nosara Airport,Nicoya,-6
MROC,9.9939,-84.2088,Juan Santamaría International Airport,San José (Alajuela),-6
MRPJ,8.5333,-83.3000,Puerto Jimenez Airport,Puerto Jimenez,-6
MRPM,8.9510,-83.4686,Palmar Sur Airport,Palmar Sur,-6
MRPV,9.9571,-84.1398,Tobías Bolaños International Airport,San Jose,-6
MRQP,9.4432,-84.1298,Quepos Managua Airport,Quepos,-6
MRUP,10.8922,-85.0162,Upala Airport,Upala,-6
MSLP,13.4445,-89.0558,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,San Salvador (San Luis Talpa),-6
MSSS,13.6995,-89.1199,Ilopango International Airport,San Salvador,-6
MTCA,18.2711,-73.7883,Antoine-Simon International Airport,Les Cayes,-5
MTCH,19.7255,-72.2007,Cap Haitien International Airport,Cap Haitien,-5
MTJA,18.2411,-72.5185,Jacmel Airport,Jacmel,-5
MTJE,18.6631,-74.1703,Jérémie Airport,Carrefour Sanon,-5
MTPP,18.5800,-72.2926,Toussaint Louverture International Airport,Port-au-Prince,-5
MTPX,19.9340,-72.8480,Port-de-Paix Airport,Port-de-Paix,-5
MUBA,20.3653,-74.5062,Gustavo Rizo Airport,Baracoa,-5
MUBY,20.3964,-76.6214,Carlos Manuel de Cespedes Airport,Bayamo,-5
MUCA,22.0271,-78.7896,Máximo Gómez Airport,Ciro Redondo,-5
MUCC,22.4610,-78.3284,Jardines Del Rey Airport,Cayo Coco,-5
MUCF,22.1500,-80.4142,Jaime Gonzalez Airport,Cienfuegos,-5
MUCL,21.6165,-81.5460,Vilo Acuña International Airport,Cayo Largo del Sur,-5
MUCM,21.4199,-77.8480,Ignacio Agramonte International Airport,Camaguey,-5
MUCU,19.9747,-75.8355,Antonio Maceo International Airport,Santiago,-5
MUGM,19.9065,-75.2071,Leeward Point Field,Guantanamo Bay Naval Station,-5
MUGT,20.0853,-75.1583,Mariana Grajales Airport,Guantánamo,-5
MUHA,22.9892,-82.4091,José Martí International Airport,Havana,-5
MUHG,20.7851,-76.3155,Frank Pais International Airport,Holguin,-5
MUKW,23.1240,-81.3016,Kawama Airport,Santa Marta,-5
MUMO,20.6539,-74.9222,Orestes Acosta Airport,Moa,-5
MUMZ,20.2886,-77.0875,Sierra Maestra International Airport,Manzanillo,-5
MUNB,22.7565,-81.9207,San Nicolás de Bari Airport,San Nicolás de Bari,-5
MUNG,21.8347,-82.7838,Rafael Cabrera Airport,Nueva Gerona,-5
MUPB,23.0328,-82.5794,Playa Baracoa Airport,Havana,-5
MUSC,22.4922,-79.9431,Abel Santamaria International Airport,Santa Clara,-5
MUSJ,22.1005,-84.1574,San Julián Air Base,Sandino,-6
MUSN,21.6425,-82.9551,Siguanea Airport,Isla de la Juventud,-5
MUTD,21.7883,-79.9972,Alberto Delgado Airport,Trinidad,-5
MUVR,23.0344,-81.4353,Juan Gualberto Gomez International Airport,Matanzas,-5
MUVT,20.9876,-76.9358,Hermanos Ameijeiras Airport,Las Tunas,-5
MWCB,19.6870,-79.8828,Charles Kirkconnell International Airport,West End,-5
MWCL,19.6602,-80.0888,Edward Bodden Little Cayman Airfield,Blossom Village,-5
MWCR,19.2928,-81.3577,Owen Roberts International Airport,George Town,-5
MYAB,24.2877,-77.6846,Clarence A. Bain Airport,Mangrove Cay,-5
MYAF,24.6979,-77.7956,Andros Town Airport,Andros Town,-5
MYAK,24.1587,-77.5898,Congo Town Airport,Andros,-5
MYAM,26.5107,-77.0843,Leonard M. Thompson International Airport,Marsh Harbour,-5
MYAN,25.0538,-78.0490,San Andros Airport,Andros Island,-5
MYAP,22.4418,-73.9709,Spring Point Airport,Spring Point,-5
MYAT,26.7453,-77.3913,Treasure Cay Airport,Treasure Cay,-5
MYBC,25.4171,-77.8809,Chub Cay Airport,Chub Cay,-5
MYBG,25.7383,-77.8401,Great Harbour Cay Airport,Bullocks Harbour,-5
MYBS,25.6999,-79.2647,South Bimini Airport,South Bimini,-5
MYCA,24.6294,-75.6738,Arthur's Town Airport,Arthur's Town,-5
MYCB,24.3153,-75.4523,New Bight Airport,Cat Island,-5
MYCI,22.7456,-74.1824,Colonel Hill Airport,Colonel Hill,-5
MYEF,23.5626,-75.8780,Exuma International Airport,Moss Town,-5
MYEH,25.4758,-76.6808,North Eleuthera Airport,North Eleuthera,-5
MYEM,25.2847,-76.3310,Governor's Harbour Airport,Governor's Harbour,-5
MYEN,24.5943,-76.8202,Normans Cay Airport,Normans Cay,-5
MYER,24.8916,-76.1776,Rock Sound International Airport,Rock Sound,-5
MYES,24.1691,-76.4391,Staniel Cay Airport,Staniel Cay,-5
MYGF,26.5580,-78.6956,Grand Bahama International Airport,Freeport,-5
MYIG,20.9750,-73.6669,Inagua Airport,Matthew Town,-5
MYLD,23.1790,-75.0936,Deadman's Cay Airport,Deadman's Cay,-5
MYLR,23.0099,-74.9049,Hard Bargain Airport,,-5
MYLS,23.5823,-75.2686,Stella Maris Airport,Stella Maris,-5
MYMM,22.3795,-73.0135,Mayaguana Airport,Abraham Bay Settlement,-5
MYNN,25.0390,-77.4662,Lynden Pindling International Airport,Nassau,-5
MYRD,22.1818,-75.7295,Duncan Town Airport,Duncan Town,-5
MYSM,24.0630,-74.5232,San Salvador International Airport,San Salvador,-5
MZBZ,17.5400,-88.3036,Philip S. W. Goldson International Airport,Belize City,-6
MZPL,16.5370,-88.3615,Placencia Airport,Placencia,-6
NCAI,-18.8309,-159.7640,Aitutaki Airport,Aitutaki,-10
NCAT,-19.9678,-158.1190,Enua Airport,Atiu Island,-10
NCMH,-10.3809,-160.9994,Manihiki Island Airport,Manihiki Island,-10
NCMK,-20.1361,-157.3450,Mauke Airport,Mauke Island,-10
NCMR,-19.8425,-157.7030,Mitiaro Island Airport,Mitiaro Island,-10
NCRG,-21.2027,-159.8060,Rarotonga International Airport,Avarua,-10
NFCI,-17.7433,-179.3420,Cicia Airport,Cicia,12
NFFN,-17.7618,177.4378,Nadi International Airport,Nadi,12
NFFO,-17.7784,177.1970,Malolo Lailai Island Airport,Malolo Lailai Island,12
NFKD,-19.0581,178.1570,Vunisea Airport,Vunisea,12
NFMA,-17.6728,177.0985,Mana Island Airport,Mana Island,12
NFMO,-18.5667,179.9510,Moala Airport,Moala,12
NFNA,-18.0442,178.5615,Nausori International Airport,Nausori,12
NFNB,-17.7111,178.7590,Levuka Airfield,Bureta,12
NFNG,-18.1156,179.3400,Ngau Airport,Ngau,12
NFNK,-18.1992,-178.8170,Lakeba Island Airport,Lakeba Island,12
NFNL,-16.4667,179.3400,Labasa Airport,Labasa,12
NFNM,-16.6906,-179.8770,Matei Airport,Matei,12
NFNO,-17.3458,179.4220,Koro Island Airport,Koro Island,12
NFNR,-12.4825,177.0710,Rotuma Airport,Rotuma,12
NFNS,-16.8034,179.3406,Savusavu Airport,Savusavu,12
NFSW,-16.7589,177.5450,Yasawa Island Airport,Yasawa Island,12
NFTE,-21.3783,-174.9580,Kaufana Airport,Eua Island,13
NFTF,-21.2414,-175.1492,Fua'amotu International Airport,Nuku'alofa,13
NFTL,-19.7770,-174.3410,Lifuka Island Airport,Lifuka,13
NFTP,-15.9773,-173.7911,Kuini Lavenia Airport,Niuatoputapu,13
NFTV,-18.5853,-173.9620,Vava'u International Airport,Vava'u Island,13
NFVB,-17.2690,-178.9760,Vanua Balavu Airport,Vanua Balavu,12
NGFU,-8.5239,179.1970,Funafuti International Airport,Funafuti,12
NGTA,1.3816,173.1470,Bonriki International Airport,South Tarawa,12
NGTE,-1.2245,174.7760,Tabiteuea North Airport,,12
NGTU,3.0858,172.8110,Butaritari Airport,Butaritari,12
NGUK,0.1853,173.6370,Aranuka Airport,Buariki,10
NIUE,-19.0801,-169.9235,Niue International Airport,Alofi,-11
NLWF,-14.3116,-178.0665,Pointe Vele Airport,Futuna Island,12
NLWW,-13.2394,-176.1986,Hihifo Airport,Wallis Island,12
NSAS,-14.1844,-169.6700,Ofu Airport,Ofu,-11
NSFA,-13.8300,-172.0080,Faleolo International Airport,Apia,13
NSFQ,-14.2161,-169.4238,Fitiuta Airport,Fitiuta Village,-11
NSTU,-14.3310,-170.7100,Pago Pago International Airport,Pago Pago,-11
NTAA,-17.5535,-149.6069,Fa'a'ā International Airport,Papeete,-10
NTAM,-22.6373,-152.8059,Rimatara Airport,Rimatara Island,-10
NTAR,-22.4341,-151.3610,Rurutu Airport,,-10
NTAT,-23.3654,-149.5240,Tubuai Airport,,-10
NTAV,-23.8852,-147.6620,Raivavae Airport,,-10
NTGA,-17.3526,-145.5100,Anaa Airport,Anaa,-10
NTGB,-15.8200,-140.8881,Fangatau Airport,Fangatau,-10
NTGC,-15.1196,-148.2310,Tikehau Airport,Tuherahera,-10
NTGD,-15.5736,-146.4150,Apataki Airport,Apataki,-10
NTGE,-18.4665,-136.4385,Reao Airport,Reao,-10
NTGF,-16.0541,-145.6570,Fakarava Airport,,-10
NTGH,-17.5483,-142.6120,Hikueru Airport,Hikueru,-10
NTGI,-14.4368,-146.0700,Manihi Airport,,-10
NTGJ,-23.0799,-134.8900,Totegegie Airport,,-9
NTGK,-15.6633,-146.8850,Kaukura Airport,Raitahiti,-10
NTGM,-16.5839,-143.6580,Makemo Airport,Makemo,-10
NTGN,-14.1774,-141.2661,Napuka Island Airport,Napuka Island,-10
NTGO,-17.3552,-138.4473,Tatakoto Airport,Tatakoto,-10
NTGP,-14.8095,-138.8126,Puka Puka Airport,,-10
NTGT,-14.7095,-145.2460,Takapoto Airport,,-10
NTGU,-15.2483,-146.6170,Arutua Airport,,-10
NTGV,-14.8681,-148.7170,Mataiva Airport,,-10
NTHE,-14.4281,-146.2570,Ahe Airport,Ahe Atoll,-10
NTKA,-15.7806,-145.1284,Kauehi Airport,Kauehi,-10
NTKH,-15.9923,-140.1642,Fakahina Airport,Fakahina,-9
NTKN,-16.1193,-146.3688,Naiu Airport,Naiu Atoll,-10
NTKO,-16.0505,-142.4766,Raroia Airport,Raroia,-10
NTKR,-14.4558,-145.0250,Takaroa Airport,,-10
NTMD,-8.7956,-140.2290,Nuku Hiva Airport,Nuku Hiva,-9.5
NTMN,-9.7688,-139.0110,Hiva Oa-Atuona Airport,Hiva Oa Island,-9.5
NTMP,-9.3517,-140.0780,Ua Pou Airport,Ua Pou,-9.5
NTMU,-8.9362,-139.5541,Ua Huka Airport,Ua Huka,-9.5
NTTB,-16.4444,-151.7510,Bora Bora Airport,Motu Mute,-10
NTTG,-14.9543,-147.6610,Rangiroa Airport,,-10
NTTH,-16.6871,-151.0216,Huahine-Fare Airport,Fare,-10
NTTM,-17.4898,-149.7618,Moorea Temae Airport,Moorea-Maiao,-10
NTTO,-18.0748,-140.9460,Hao Airport,Otepa,-10
NTTP,-16.4265,-152.2440,Maupiti Airport,,-10
NTTR,-16.7229,-151.4660,Raiatea Airport,Uturoa,-10
NVSC,-13.8517,167.5370,Sola Airport,Sola,11
NVSF,-16.2650,167.9240,Craig Cove Airport,Craig Cove,11
NVSG,-15.3067,167.9670,Longana Airport,Longana,11
NVSH,-15.4708,168.1520,Sara Airport,Pentecost Island,11
NVSI,-16.4320,168.2355,Tavie Airport,Paama Island,11
NVSL,-16.4611,167.8293,Lamap Airport,Lamap,11
NVSM,-16.5842,168.1590,Lamen Bay Airport,Lamen Bay,11
NVSO,-15.8656,168.1720,Lonorore Airport,Lonorore,11
NVSP,-16.0797,167.4010,Norsup Airport,Norsup,11
NVSQ,-14.2181,167.5870,Gaua Island Airport,Gaua Island,11
NVSS,-15.5050,167.2200,Santo Pekoa International Airport,Luganville,11
NVST,-16.8911,168.5510,Tongoa Airport,Tongoa Island,11
NVSV,-16.7961,168.1770,Valesdir Airport,Epi Island,11
NVSW,-15.4120,167.6910,Walaha Airport,Walaha,11
NVSZ,-14.8817,166.5580,North West Santo Airport,Olpoi,11
NVVF,-19.5164,170.2320,Futuna Airport,Futuna Island,11
NVVV,-17.6993,168.3200,Bauerfield International Airport,Port Vila,11
NVVW,-19.4551,169.2240,Whitegrass Airport,Tanna Island,11
NWWA,-21.0964,167.8038,Tiga Airport,Tiga,11
NWWC,-19.7205,163.6611,Île Art - Waala Airport,Waala,11
NWWD,-21.0536,164.8388,Koné Airport,Koné,11
NWWE,-22.5889,167.4560,Île des Pins Airport,Île des Pins,11
NWWK,-20.5463,164.2556,Koumac Airport,Koumac,11
NWWL,-20.7746,167.2393,Lifou Airport,Lifou,11
NWWM,-22.2577,166.4728,Nouméa Magenta Airport,Nouméa,11
NWWR,-21.4824,168.0385,Maré Airport,Maré,11
NWWU,-20.7901,165.2595,Touho Airport,Touho,11
NWWV,-20.6409,166.5730,Ouvéa Airport,Ouvéa,11
NWWW,-22.0146,166.2130,La Tontouta International Airport,Nouméa (La Tontouta),11
NZAA,-37.0120,174.7863,Auckland International Airport,Auckland,12
NZAP,-38.7397,176.0840,Taupo Airport,Taupo,12
NZAR,-37.0297,174.9730,Ardmore Airport,Manurewa,12
NZCH,-43.4890,172.5321,Christchurch International Airport,Christchurch,12
NZCI,-43.8119,-176.4651,Inia William Tuuta Memorial Airport,Te One,12.75
NZDN,-45.9290,170.1978,Dunedin International Airport,Dunedin,12
NZGB,-36.2414,175.4720,Great Barrier Aerodrome,Claris,12
NZGS,-38.6633,177.9780,Gisborne Airport,Gisborne,12
NZGT,-43.9067,170.1280,Glentanner Airport,Glentanner Station,12
NZHK,-42.7136,170.9850,Hokitika Airfield,,12
NZHN,-37.8670,175.3320,Hamilton International Airport,Hamilton,12
NZKK,-35.2591,173.9133,Kerikeri Airport,Kerikeri,12
NZKT,-35.0698,173.2871,Kaitaia Airport,Awanui,12
NZLX,-45.2105,169.3711,Alexandra Aerodrome,Alexandra,12
NZMC,-43.7650,170.1330,Mount Cook Airport,,12
NZMO,-45.5331,167.6500,Manapouri Airport,,12
NZMS,-40.9746,175.6345,Hood Airport,Masterton,12
NZNP,-39.0086,174.1790,New Plymouth Airport,New Plymouth,12
NZNR,-39.4658,176.8700,Hawke's Bay Airport,Napier,12
NZNS,-41.2983,173.2210,Nelson Airport,Nelson,12
NZNV,-46.4124,168.3130,Invercargill Airport,Invercargill,12
NZOH,-40.2060,175.3880,RNZAF Base Ohakea,,12
NZOT,-40.7856,175.1513,Otaki Airport,Otaki,12
NZOU,-44.9700,171.0820,Oamaru Airport,,12
NZOX,-36.1464,175.4190,Okiwi Station Airport,,12
NZPM,-40.3206,175.6170,Palmerston North Airport,Palmerston North,12
NZPN,-41.3461,173.9560,Picton Aerodrome,Koromiko,12
NZPP,-40.9047,174.9890,Paraparaumu Airport,,12
NZQN,-45.0192,168.7464,Queenstown Airport,Queenstown,12
NZRO,-38.1092,176.3170,Rotorua Regional Airport,Rotorua,12
NZSP,-90.0000,-1.0000,Amundsen–Scott South Pole Station Airport,Amundsen-Scott South Pole Station,12
NZTG,-37.6719,176.1960,Tauranga Airport,Tauranga,12
NZTU,-44.3028,171.2250,Timaru Airport,,12
NZUK,-44.2350,170.1180,Pukaki Airport,Twitzel,12
NZWB,-41.5183,173.8700,Woodbourne Airport,Blenheim,12
NZWD,-77.8674,167.0570,Williams Field Skiway,McMurdo Station,12
NZWF,-44.7221,169.2463,Wanaka Airport,Wanaka,12
NZWK,-37.9222,176.9170,Whakatāne Airport,Whakatāne,12
NZWN,-41.3268,174.8069,Wellington International Airport,Wellington,12
NZWO,-39.0119,177.4044,Wairoa Airport,Wairoa,12
NZWP,-36.7878,174.6300,RNZAF Base Auckland-Whenuapai,,12
NZWR,-35.7693,174.3637,Whangarei Airport,Whangarei,12
NZWS,-41.7371,171.5790,Westport Airport,Westport,12
NZWU,-39.9635,175.0244,Wanganui Airport,Wanganui,12
OAFZ,37.1221,70.5201,Fayzabad Airport,Fayzabad,4.5
OAHR,34.2100,62.2283,Herat - Khwaja Abdullah Ansari International Airport,Guzara,4.5
OAIX,34.9461,69.2650,Bagram Airfield,Bagram,4.5
OAJL,34.3998,70.4986,Jalalabad Airport,Jalalabad,4.5
OAKB,34.5659,69.2123,Kabul International Airport,Kabul,4.5
OAKN,31.5058,65.8480,Ahmad Shah Baba International Airport,Kandahar,4.5
OAKS,33.2846,69.8073,Khost International Airport,Khost,4.5
OAMN,35.9308,64.7609,Maymana Zahiraddin Faryabi Airport,Maymana,4.5
OAMS,36.7041,67.2105,Mazar-i-Sharif International Airport,Mazar-i-Sharif,4.5
OAUZ,36.6651,68.9108,Kunduz Airport,Kunduz,4.5
OBBI,26.2673,50.6376,Bahrain International Airport,Manama,3
OBBS,25.9184,50.5906,Sheik Isa Air Base,Sitrah,3
OEAB,18.2404,42.6566,Abha International Airport,Abha,3
OEAH,25.2853,49.4852,Al-Ahsa International Airport,Hofuf,3
OEAO,26.4836,38.1170,Al-Ula International Airport,Al-Ula,3
OEBA,20.2985,41.6362,King Saud Bin Abdulaziz (Al Baha) Airport,Al-Baha,3
OEBH,19.9844,42.6209,Bisha Airport,Bisha,3
OEDF,26.4691,49.7982,King Fahd International Airport,Ad Dammam,3
OEDM,24.4499,44.1212,Dawadmi Domestic Airport,Dawadmi,3
OEDR,26.2654,50.1520,King Abdulaziz Air Base,Dhahran,3
OEGN,16.9011,42.5858,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,Jizan,3
OEGS,26.3028,43.7744,Prince Naif bin Abdulaziz International Airport,Qassim,3
OEGT,31.4124,37.2789,Gurayat Domestic Airport,Gurayat,3
OEHL,27.4379,41.6863,Hail International Airport,Hail,3
OEJB,27.0390,49.4051,Jubail Airport,Jubail,3
OEJF,21.3481,39.1730,King Faisal Naval Base,Jeddah,3
OEJN,21.6802,39.1574,King Abdulaziz International Airport,Jeddah,3
OEKK,27.9009,45.5282,King Khaled Military City Airport,King Khaled Military City,3
OEKM,18.2973,42.8035,King Khalid Air Base,Khamis Mushait,3
OEMA,24.5534,39.7051,Prince Mohammad Bin Abdulaziz Airport,Medina,3
OENG,17.6114,44.4192,Najran Domestic Airport,Najran,3
OENN,27.9243,35.2936,Neom Bay Airport,Sharma,2
OEPA,28.3357,46.1271,Qaisumah–Hafar Al-Batin International Airport,Qaisumah,3
OEPS,24.0627,47.5805,Prince Sultan Air Base,Al Kharj,3
OERF,29.6264,43.4906,Rafha Domestic Airport,Rafha,3
OERK,24.9576,46.6988,King Khalid International Airport,Riyadh,3
OERM,28.0796,48.6110,Ras Mishab Airport,Al Mishab,3
OERR,30.9066,41.1382,Arar Domestic Airport,Arar,3
OERT,26.7231,50.0308,Ras Tanura Airport,Ras Tanura,3
OESH,17.4669,47.1214,Sharurah Domestic Airport,Sharurah,3
OESK,29.7833,40.1009,Al-Jawf International Airport,Al-Jawf,3
OETB,28.3711,36.6249,Prince Sultan bin Abdulaziz International Airport,Tabuk,3
OETF,21.4847,40.5441,Taif International Airport,Taif,3
OETN,27.8678,48.7691,Ras Tanajib Airport,As Saffaniyah,3
OETR,31.6922,38.7315,Turaif Domestic Airport,Turaif,3
OEWD,20.5043,45.1996,Wadi Al Dawasir Domestic Airport,Wadi Al Dawasir,3
OEWJ,26.1986,36.4764,Al Wajh Domestic Airport,Al Wajh,3
OEYN,24.1442,38.0634,Prince Abdulmohsen Bin Abdulaziz International Airport,Yanbu,3
OIAA,30.3679,48.2301,Abadan Ayatollah Jami International Airport,Abadan,3.5
OIAD,32.4344,48.3976,Dezful Airport,Dezful,3.5
OIAG,30.7444,49.6772,Aghajari Airport,Omidiyeh,3.5
OIAH,30.3339,50.8338,Gachsaran Airport,Gachsaran,3.5
OIAI,32.0017,49.2686,Shahid Asiyaee Airport,Masjed Soleyman,3.5
OIAM,30.5562,49.1519,Mahshahr Airport,Mahshahr,3.5
OIAW,31.3364,48.7638,Qasem Soleimani International Airport,Ahvaz,3.5
OIBA,25.8757,55.0330,Abu Musa Island Airport,Abu Musa,3.5
OIBB,28.9448,50.8346,Bushehr Airport,Bushehr,3.5
OIBJ,27.8205,52.3522,Jam Airport,Jam,3
OIBK,26.5254,53.9805,Kish International Airport,Kish Island,3.5
OIBL,26.5323,54.8248,Bandar Lengeh International Airport,Bandar Lengeh,3.5
OIBP,27.3796,52.7377,Persian Gulf International Airport,Khiyaroo,3.5
OIBQ,29.2605,50.3222,Khark Airport,Khark,3.5
OIBS,25.9089,54.5394,Siri Airport,Siri,3.5
OIBV,26.8107,53.3543,Lavan Airport,Lavan Airport,3.5
OICC,34.3459,47.1581,Shahid Ashrafi Esfahani Airport,Kermanshah,3.5
OICI,33.5866,46.4048,Ilam Airport,Ilam,3.5
OICK,33.4354,48.2829,Khoram Abad Airport,,3.5
OICS,35.2459,47.0092,Sanandaj Airport,,3.5
OIFK,33.8953,51.5770,Kashan Airport,Kashan,3.5
OIFM,32.7551,51.8839,Isfahan Shahid Beheshti International Airport,Isfahan,3.5
OIFP,32.6211,51.6970,Badr Air Base,Esfahan,3.5
OIFS,32.2972,50.8422,Shahrekord Airport,Shahrekord,3.5
OIGG,37.3233,49.6178,Sardar-e-Jangal Airport,Rasht,3.5
OIHH,34.8664,48.5607,Hamadan Airport,Hamadan,3.5
OIHS,35.2116,48.6534,Nojeh Air Base,Amirabad,3
OIIE,35.4161,51.1522,Imam Khomeini International Airport,Tehran,3.5
OIII,35.6892,51.3144,Mehrabad International Airport,Tehran,3.5
OIIK,36.2401,50.0471,Qazvin Airport,Qazvin,3.5
OIIP,35.7761,50.8267,Payam International Airport,Karaj,3
OIIS,35.5911,53.4951,Semnan Municipal Airport,Semnan,4
OIKB,27.2183,56.3778,Bandar Abbas International Airport,Bandar Abbas,3.5
OIKJ,28.7235,57.6750,Jiroft Airport,Jiroft,3.5
OIKK,30.2713,56.9497,Ayatollah Hashemi Rafsanjani International Airport,Kerman,3.5
OIKM,29.0842,58.4500,Bam Airport,Bam,3.5
OIKQ,26.7546,55.9024,Qeshm International Airport,Qeshm(Dayrestan),3.5
OIKR,30.2983,56.0490,Rafsanjan Airport,Rafsanjan,3.5
OIKY,29.5509,55.6727,Sirjan Airport,Sirjan,3.5
OIMB,32.8965,59.2813,Birjand International Airport,Birjand,3.5
OIMC,36.5012,61.0649,Sarakhs Airport,Sarakhs,3.5
OIMM,36.2348,59.6429,Mashhad International Airport,Mashhad,3.5
